,user_id,item_id,behavior_type
1778,1694998883,1164718934,1
1779,1694998883,1165105697,1
1780,1694998883,1168242481,2
1781,1694998883,1168479960,1
1782,1694998883,1168852427,1
1783,1694998883,1169603618,1
1784,1694998883,1171340424,1
1785,1694998883,1171852106,1
1786,1694998883,1171907070,1
1787,1694998883,1172467496,6
1788,1694998883,1172617690,1
1789,1694998883,1173528637,1
1790,1694998883,1173635514,1
1791,1694998883,1174996691,1
1792,1694998883,1176108016,1
1793,1694998883,1176276872,1
1794,1694998883,1176774451,1
1795,1694998883,1177701581,13
1796,1694998883,1179354302,1
1797,1694998883,1179405815,1
1798,1694998883,1180038009,1
1799,1694998883,1180730584,1
1800,1694998883,1181143236,1
1801,1694998883,1181563321,1
1802,1694998883,1182301680,1
1803,1694998883,1182999893,1
1804,1694998883,1183026863,1
1805,1694998883,1183858971,1
1806,1694998883,1184453548,1
1807,1694998883,1185435219,1
1808,1694998883,1185608365,3
1809,1694998883,1186248176,1
1810,1694998883,1187169833,1
1811,1694998883,1187228782,1
1812,1694998883,1187447470,4
1813,1694998883,1187469427,1
1814,1694998883,1189068866,1
1815,1694998883,1189678581,1
1816,1694998883,1192848487,1
1817,1694998883,1192972011,1
1818,1694998883,1193475282,1
1819,1694998883,1194980796,3
1820,1694998883,1196767626,1
1821,1694998883,1198378153,1
1822,1694998883,1198951569,2
1823,1694998883,1198971307,7
1824,1694998883,1200408351,1
1825,1694998883,1200978157,1
1826,1694998883,1203909725,1
1827,1694998883,1204410611,4
1828,1694998883,1206076494,1
1829,1694998883,1206127617,1
1830,1694998883,1208613295,1
1831,1694998883,1209327228,1
1832,1694998883,1209342055,4
1833,1694998883,1209343451,1
1834,1694998883,1210420180,1
1835,1694998883,1212742770,1
1836,1694998883,1213228637,1
1837,1694998883,1213767102,1
1838,1694998883,1214678593,1
1839,1694998883,1215418784,1
1840,1694998883,1216049807,1
1841,1694998883,1218163614,4
1842,1694998883,1218220726,1
1843,1694998883,1218955509,9
1844,1694998883,1219346137,3
1845,1694998883,1219894052,1
1846,1694998883,1220092476,1
1847,1694998883,1220981443,1
1848,1694998883,1221440212,1
1849,1694998883,1221478507,1
1850,1694998883,1223229723,1
1851,1694998883,1223628386,1
1852,1694998883,1223857967,1
1853,1694998883,1224852053,1
1854,1694998883,1225707608,4
1855,1694998883,1226286366,1
1856,1694998883,1231064979,1
1857,1694998883,1234294948,1
1858,1694998883,1235877615,1
1859,1694998883,1238073103,1
1860,1694998883,1240803121,1
1861,1694998883,1247025329,1
1862,1694998883,1247531055,4
1863,1694998883,1247585548,4
1864,1694998883,1253547034,1
1865,1732029186,235288280,6
1866,1732029186,251131147,1
1867,1732029186,305250452,1
1868,1732029186,319336376,6
1869,1732029186,324370343,1
1870,1732029186,338279260,2
1871,1732029186,339645294,1
1872,1732029186,345919126,1
1873,1732029186,572294044,1
1874,1732029186,573937285,1
1875,1732029186,700579190,3
1876,1732029186,705209345,1
1877,1732029186,716749516,1
1878,1732029186,717815456,1
1879,1732029186,721132531,1
1880,1732029186,837164473,1
1881,1732029186,838482835,9
1882,1732029186,868591530,9
1883,1732029186,871302077,1
1884,1732029186,904249511,1
1885,1732029186,917198803,1
1886,1732029186,918505581,1
1887,1732029186,925293619,1
1888,1732029186,928921160,2
1889,1732029186,932121813,3
1890,1732029186,932355271,1
1891,1732029186,945131225,1
1892,1732029186,950043222,1
1893,1732029186,958053421,1
1894,1732029186,958119250,4
1895,1732029186,963666018,3
1896,1732029186,965592896,1
1897,1732029186,970968046,1
1898,1732029186,971574683,1
1899,1732029186,973090879,1
1900,1732029186,980262692,1
1901,1732029186,1010200944,1
1902,1732029186,1010521601,1
1903,1732029186,1010594653,1
1904,1732029186,1014500607,1
1905,1732029186,1037175701,1
1906,1732029186,1047891387,1
1907,1732029186,1070926614,1
1908,1732029186,1075100481,1
1909,1732029186,1078528378,1
1910,1732029186,1086122692,4
1911,1732029186,1097807239,1
1912,1732029186,1109446361,1
1913,1732029186,1126951522,1
1914,1732029186,1127448020,1
1915,1732029186,1128483220,1
1916,1732029186,1128523790,1
1917,1732029186,1128524064,1
1918,1732029186,1129731086,1
1919,1732029186,1130830480,1
1920,1732029186,1131298155,1
1921,1732029186,1132195021,1
1922,1732029186,1132362855,1
1923,1732029186,1132378710,1
1924,1732029186,1132448501,1
1925,1732029186,1133547492,1
1926,1732029186,1133631759,4
1927,1732029186,1134471725,1
1928,1732029186,1136082917,1
1929,1732029186,1138126581,1
1930,1732029186,1139230276,1
1931,1732029186,1142704164,4
1932,1732029186,1143733301,1
1933,1732029186,1144819041,1
1934,1732029186,1145530264,1
1935,1732029186,1145629824,1
1936,1732029186,1146561746,1
1937,1732029186,1146766364,1
1938,1732029186,1147410238,1
1939,1732029186,1147777658,1
1940,1732029186,1147973811,1
1941,1732029186,1148123900,1
1942,1732029186,1148281608,10
1943,1732029186,1148421489,1
1944,1732029186,1148487114,1
1945,1732029186,1148565404,1
1946,1732029186,1148790483,1
1947,1732029186,1148870055,2
1948,1732029186,1149390897,1
1949,1732029186,1149685556,2
1950,1732029186,1149908196,1
1951,1732029186,1150145464,1
1952,1732029186,1153048507,1
1953,1732029186,1153478544,1
1954,1732029186,1154083734,2
1955,1732029186,1154437174,1
1956,1732029186,1154783550,1
1957,1732029186,1154813396,1
1958,1732029186,1154981827,1
1959,1732029186,1155029771,1
1960,1732029186,1159150052,1
1961,1732029186,1159918158,1
1962,1732029186,1160203759,1
1963,1732029186,1160217456,1
1964,1732029186,1161262884,2
1965,1732029186,1161428197,1
1966,1732029186,1162343852,1
1967,1732029186,1162421364,1
1968,1732029186,1162473275,1
1969,1732029186,1162837687,3
1970,1732029186,1162847627,1
1971,1732029186,1162951134,1
1972,1732029186,1163949434,1
1973,1732029186,1164299839,1
1974,1732029186,1169670542,1
1975,1732029186,1170376812,1
1976,1732029186,1170660747,2
1977,1732029186,1171020913,4
1978,1732029186,1171583369,1
1979,1732029186,1171843654,1
1980,1732029186,1172389908,1
1981,1732029186,1172438401,1
1982,1732029186,1172441929,1
1983,1732029186,1172691848,1
1984,1732029186,1172763475,1
1985,1732029186,1175421412,1
1986,1732029186,1175726217,1
1987,1732029186,1175762408,1
1988,1732029186,1176138456,5
1989,1732029186,1177693695,1
1990,1732029186,1178392532,1
1991,1732029186,1178406787,1
1992,1732029186,1178870367,1
1993,1732029186,1179168880,1
1994,1732029186,1179987693,1
1995,1732029186,1181214055,1
1996,1732029186,1181680099,1
1997,1732029186,1182138658,4
1998,1732029186,1183170572,1
1999,1732029186,1183242089,1
2000,1732029186,1184267629,9
2001,1732029186,1184364878,2
2002,1732029186,1184437866,1
2003,1732029186,1185983773,1
2004,1732029186,1187486357,2
2005,1732029186,1187549107,1
2006,1732029186,1187559847,1
2007,1732029186,1188080625,1
2008,1732029186,1189474838,1
2009,1732029186,1189885199,1
2010,1732029186,1192514119,1
2011,1732029186,1192630330,1
2012,1732029186,1193548228,1
2013,1732029186,1195827866,1
2014,1732029186,1197151915,1
2015,1732029186,1197974068,1
2016,1732029186,1200451587,1
2017,1732029186,1202063620,4
2018,1732029186,1202892159,1
2019,1732029186,1203739045,1
2020,1732029186,1204299064,1
2021,1732029186,1204323921,1
2022,1732029186,1204350569,1
2023,1732029186,1205130741,1
2024,1732029186,1206156933,1
2025,1732029186,1206982182,1
2026,1732029186,1207568711,1
2027,1732029186,1208491265,1
2028,1732029186,1209185938,1
2029,1732029186,1210288155,1
2030,1732029186,1210519263,1
2031,1732029186,1212883822,1
2032,1732029186,1213123101,1
2033,1732029186,1214150867,1
2034,1732029186,1214540894,1
2035,1732029186,1217519227,2
2036,1732029186,1218853495,1
2037,1732029186,1218935567,1
2038,1732029186,1219418166,1
2039,1732029186,1219470642,3
2040,1732029186,1219681542,1
2041,1732029186,1219717882,1
2042,1732029186,1221410292,1
2043,1732029186,1221420168,1
2044,1732029186,1221835339,1
2045,1732029186,1222539933,4
2046,1732029186,1223662925,1
2047,1732029186,1224011412,1
2048,1732029186,1225201942,1
2049,1732029186,1227560500,4
2050,1732029186,1231034889,1
2051,1732029186,1237839785,1
2052,1732029186,1238603256,1
2053,1732029186,1240368118,1
2054,1732029186,1246711247,1
2055,1732029186,1247535478,1
2056,1737168788,211200248,1
2057,1737168788,332871802,1
2058,1737168788,339627068,1
2059,1737168788,344390546,1
2060,1737168788,423967402,1
2061,1737168788,424212138,1
2062,1737168788,525859265,4
2063,1737168788,573694964,9
2064,1737168788,574793968,1
2065,1737168788,697156219,1
2066,1737168788,703284335,9
2067,1737168788,704114588,9
2068,1737168788,842791126,1
2069,1737168788,861641417,4
2070,1737168788,864052483,1
2071,1737168788,865025504,1
2072,1737168788,872805450,4
2073,1737168788,874499659,1
2074,1737168788,874531283,1
2075,1737168788,904540552,5
2076,1737168788,906499519,1
2077,1737168788,915891670,4
2078,1737168788,917995171,1
2079,1737168788,920375872,9
2080,1737168788,926927906,10
2081,1737168788,927593383,2
2082,1737168788,933421092,5
2083,1737168788,934252388,4
2084,1737168788,942495567,1
2085,1737168788,950281311,1
2086,1737168788,951077500,1
2087,1737168788,951733999,1
2088,1737168788,953526590,1
2089,1737168788,953948907,1
2090,1737168788,958778916,1
2091,1737168788,959552273,9
2092,1737168788,961073325,1
2093,1737168788,961315094,1
2094,1737168788,962327628,4
2095,1737168788,963382861,1
2096,1737168788,966913422,1
2097,1737168788,967198387,1
2098,1737168788,975366724,1
2099,1737168788,988703063,1
2100,1737168788,995382632,4
2101,1737168788,996276835,1
2102,1737168788,1001360181,4
2103,1737168788,1003828862,4
2104,1737168788,1007628721,4
2105,1737168788,1008476874,1
2106,1737168788,1008727053,1
2107,1737168788,1008995404,5
2108,1737168788,1012201621,1
2109,1737168788,1032377959,10
2110,1737168788,1078518777,4
2111,1737168788,1082671381,1
2112,1737168788,1090083415,4
2113,1737168788,1090541474,1
2114,1737168788,1092987562,1
2115,1737168788,1095997340,1
2116,1737168788,1096262043,1
2117,1737168788,1115029185,1
2118,1737168788,1119417499,1
2119,1737168788,1121588414,1
2120,1737168788,1125669937,4
2121,1737168788,1129508308,1
2122,1737168788,1131990385,1
2123,1737168788,1133082857,4
2124,1737168788,1138408326,1
2125,1737168788,1139731986,4
2126,1737168788,1140495657,1
2127,1737168788,1145480039,1
2128,1737168788,1146487589,1
2129,1737168788,1146504619,1
2130,1737168788,1147040066,1
2131,1737168788,1147653545,4
2132,1737168788,1148878180,4
2133,1737168788,1149657887,10
2134,1737168788,1158871772,1
2135,1737168788,1160221528,1
2136,1737168788,1160621247,1
2137,1737168788,1161554309,1
2138,1737168788,1166136939,1
2139,1737168788,1166178582,1
2140,1737168788,1167414872,4
2141,1737168788,1168180594,1
2142,1737168788,1168603317,1
2143,1737168788,1171083207,4
2144,1737168788,1173771716,9
2145,1737168788,1174109751,4
2146,1737168788,1175207581,4
2147,1737168788,1183026588,1
2148,1737168788,1185345455,4
2149,1737168788,1185888513,1
2150,1737168788,1187895574,1
2151,1737168788,1188716434,4
2152,1737168788,1188727837,1
2153,1737168788,1189492904,1
2154,1737168788,1190044888,1
2155,1737168788,1190345797,1
2156,1737168788,1191134601,4
2157,1737168788,1191269518,1
2158,1737168788,1196566452,1
2159,1737168788,1196635809,1
2160,1737168788,1199057141,1
2161,1737168788,1202124805,4
2162,1737168788,1205382068,4
2163,1737168788,1205992513,4
2164,1737168788,1208344958,1
2165,1737168788,1208641895,1
2166,1737168788,1208908465,1
2167,1737168788,1209421206,18
2168,1737168788,1210392791,1
2169,1737168788,1211022756,4
2170,1737168788,1211124398,1
2171,1737168788,1212342665,9
2172,1737168788,1213825907,1
2173,1737168788,1213865123,1
2174,1737168788,1214180130,1
2175,1737168788,1214549919,1
2176,1737168788,1216979981,4
2177,1737168788,1223305564,4
2178,1737168788,1227482868,1
2179,1737168788,1229501294,1
2180,1737168788,1232362175,4
2181,1737168788,1232378223,1
2182,1737168788,1232930580,1
2183,1737168788,1234528503,1
2184,1737168788,1234673004,4
2185,1737168788,1236528970,1
2186,1737168788,1240789290,1
2187,1737168788,1242364985,1
2188,1737168788,1242430774,1
2189,1737168788,1246613034,1
2190,1766348053,328402,1
2191,1766348053,2193305,4
2192,1766348053,122971240,11
2193,1766348053,274151923,1
2194,1766348053,305630982,1
2195,1766348053,317269627,2
2196,1766348053,325284569,1
2197,1766348053,340033060,1
2198,1766348053,384652475,1
2199,1766348053,510961059,1
2200,1766348053,519198506,1
2201,1766348053,524894414,1
2202,1766348053,649586747,1
2203,1766348053,693822320,1
2204,1766348053,706171624,1
2205,1766348053,715243682,1
2206,1766348053,845269768,1
2207,1766348053,846869369,1
2208,1766348053,849205406,1
2209,1766348053,852523147,1
2210,1766348053,859238005,1
2211,1766348053,862913391,2
2212,1766348053,874756284,10
2213,1766348053,886219839,9
2214,1766348053,904488351,1
2215,1766348053,924268274,4
2216,1766348053,925793090,1
2217,1766348053,937968170,1
2218,1766348053,942273290,1
2219,1766348053,943451292,1
2220,1766348053,951500588,1
2221,1766348053,976413423,4
2222,1766348053,977554329,1
2223,1766348053,982121730,1
2224,1766348053,999926485,1
2225,1766348053,1007802032,1
2226,1766348053,1008718212,1
2227,1766348053,1015437081,1
2228,1766348053,1049509357,2
2229,1766348053,1069948341,1
2230,1766348053,1085280289,1
2231,1766348053,1092184673,4
2232,1766348053,1112762581,5
2233,1766348053,1112806714,1
2234,1766348053,1115301200,1
2235,1766348053,1132312283,1
2236,1766348053,1135565395,1
2237,1766348053,1140356895,1
2238,1766348053,1159221049,1
2239,1766348053,1161518505,1
2240,1766348053,1175999525,6
2241,1766348053,1177536405,9
2242,1766348053,1177558511,1
2243,1766348053,1179144225,1
2244,1766348053,1182474297,9
2245,1766348053,1185850641,1
2246,1766348053,1186029933,1
2247,1766348053,1186218815,1
2248,1766348053,1186777218,1
2249,1766348053,1187675444,1
2250,1766348053,1187847201,1
2251,1766348053,1190061590,9
2252,1766348053,1191767735,1
2253,1766348053,1192361335,1
2254,1766348053,1195923822,1
2255,1766348053,1199031021,1
2256,1766348053,1199363971,1
2257,1766348053,1205305767,1
2258,1766348053,1208362626,1
2259,1766348053,1218931215,1
2260,1766348053,1218999135,9
2261,1766348053,1221276403,1
2262,1766348053,1227298866,1
2263,1766348053,1229713007,1
2264,1766348053,1232384801,5
2265,1811951803,274624774,1
2266,1811951803,289003995,1
2267,1811951803,525662175,1
2268,1811951803,572991643,4
2269,1811951803,608177725,1
2270,1811951803,687327289,1
2271,1811951803,701842357,1
2272,1811951803,715724209,1
2273,1811951803,717103086,1
2274,1811951803,844093205,1
2275,1811951803,851898743,5
2276,1811951803,859809302,1
2277,1811951803,860060702,1
2278,1811951803,860957074,1
2279,1811951803,864294093,1
2280,1811951803,879967513,1
2281,1811951803,883656202,1
2282,1811951803,912538666,1
2283,1811951803,913634954,1
2284,1811951803,918543565,1
2285,1811951803,934027174,1
2286,1811951803,935489472,4
2287,1811951803,939457865,1
2288,1811951803,944286845,1
2289,1811951803,947813310,1
2290,1811951803,954366098,1
2291,1811951803,968417965,1
2292,1811951803,970988135,1
2293,1811951803,977579534,1
2294,1811951803,978762401,1
2295,1811951803,980711266,1
2296,1811951803,986173515,8
2297,1811951803,999586673,1
2298,1811951803,1001748939,1
2299,1811951803,1001921110,1
2300,1811951803,1015356510,4
2301,1811951803,1050808311,1
2302,1811951803,1067325465,1
2303,1811951803,1072339700,1
2304,1811951803,1106417759,1
2305,1811951803,1108620668,9
2306,1811951803,1113169175,1
2307,1811951803,1114394429,1
2308,1811951803,1134060150,1
2309,1811951803,1134615982,9
2310,1811951803,1139740745,1
2311,1811951803,1147752430,1
2312,1811951803,1147767817,11
2313,1811951803,1157489900,1
2314,1811951803,1159134729,15
2315,1811951803,1160035911,1
2316,1811951803,1172481343,1
2317,1811951803,1175193658,1
2318,1811951803,1176002522,1
2319,1811951803,1176156484,1
2320,1811951803,1176641594,4
2321,1811951803,1177480482,1
2322,1811951803,1178148801,1
2323,1811951803,1178293676,1
2324,1811951803,1179093245,1
2325,1811951803,1179173007,1
2326,1811951803,1181956569,4
2327,1811951803,1182088446,2
2328,1811951803,1183500057,1
2329,1811951803,1185303391,1
2330,1811951803,1185492949,1
2331,1811951803,1187580309,1
2332,1811951803,1191247618,1
2333,1811951803,1191706761,1
2334,1811951803,1192052449,1
2335,1811951803,1194821076,1
2336,1811951803,1195947355,1
2337,1811951803,1198384115,1
2338,1811951803,1198428149,1
2339,1811951803,1198485371,1
2340,1811951803,1199691503,1
2341,1811951803,1200719156,1
2342,1811951803,1202115840,4
2343,1811951803,1204358378,1
2344,1811951803,1204533418,1
2345,1811951803,1205367549,4
2346,1811951803,1206995311,1
2347,1811951803,1206997495,1
2348,1811951803,1209441237,4
2349,1811951803,1210239981,1
2350,1811951803,1210444476,1
2351,1811951803,1210502978,10
2352,1811951803,1211572387,1
2353,1811951803,1212254840,1
2354,1811951803,1214422069,4
2355,1811951803,1215021747,1
2356,1811951803,1215670108,1
2357,1811951803,1216794412,4
2358,1811951803,1216873079,1
2359,1811951803,1216905999,1
2360,1811951803,1223046978,1
2361,1811951803,1226809577,1
2362,1811951803,1228102457,4
2363,1811951803,1240759542,4
2364,1863821917,217348843,1
2365,1863821917,270159698,9
2366,1863821917,276044419,8
2367,1863821917,276086132,8
2368,1863821917,280504987,4
2369,1863821917,281407796,1
2370,1863821917,295726216,6
2371,1863821917,302275198,4
2372,1863821917,306282040,1
2373,1863821917,316918016,8
2374,1863821917,320846391,4
2375,1863821917,333334241,1
2376,1863821917,340124173,4
2377,1863821917,461786092,1
2378,1863821917,508795731,2
2379,1863821917,517411869,1
2380,1863821917,524400863,3
2381,1863821917,563124996,4
2382,1863821917,573941473,3
2383,1863821917,649524344,6
2384,1863821917,692742118,1
2385,1863821917,693590249,4
2386,1863821917,699167011,1
2387,1863821917,702247005,4
2388,1863821917,706199491,1
2389,1863821917,706932151,10
2390,1863821917,713139581,3
2391,1863821917,724357553,4
2392,1863821917,846590286,1
2393,1863821917,846799394,1
2394,1863821917,847878312,4
2395,1863821917,855190144,4
2396,1863821917,856763197,1
2397,1863821917,860487073,1
2398,1863821917,864240940,4
2399,1863821917,867115323,1
2400,1863821917,869756708,1
2401,1863821917,870019254,1
2402,1863821917,872346751,19
2403,1863821917,873768395,1
2404,1863821917,911968689,1
2405,1863821917,916032767,4
2406,1863821917,920071244,1
2407,1863821917,920956493,17
2408,1863821917,927428897,1
2409,1863821917,929938130,1
2410,1863821917,938884727,7
2411,1863821917,939657527,1
2412,1863821917,942215312,1
2413,1863821917,943496174,3
2414,1863821917,950326160,1
2415,1863821917,961509102,1
2416,1863821917,962653303,4
2417,1863821917,963497045,1
2418,1863821917,967397101,1
2419,1863821917,967837355,1
2420,1863821917,981397110,4
2421,1863821917,999747334,4
2422,1863821917,1000243317,3
2423,1863821917,1017293277,1
2424,1863821917,1018374533,1
2425,1863821917,1019251033,1
2426,1863821917,1042753122,1
2427,1863821917,1045612775,3
2428,1863821917,1047227399,1
2429,1863821917,1057669775,4
2430,1863821917,1063084064,1
2431,1863821917,1070021705,2
2432,1863821917,1070307556,1
2433,1863821917,1082479936,4
2434,1863821917,1084459950,4
2435,1863821917,1089550258,1
2436,1863821917,1103927412,1
2437,1863821917,1105199608,1
2438,1863821917,1108466014,1
2439,1863821917,1116950708,1
2440,1863821917,1121201643,4
2441,1863821917,1122630063,4
2442,1863821917,1126782093,1
2443,1863821917,1132019692,1
2444,1863821917,1133783480,1
2445,1863821917,1135030793,1
2446,1863821917,1139431214,1
2447,1863821917,1140389078,1
2448,1863821917,1141558843,1
2449,1863821917,1145738835,1
2450,1863821917,1147108060,1
2451,1863821917,1154887679,4
2452,1863821917,1163728712,1
2453,1863821917,1169047392,1
2454,1863821917,1178456987,1
2455,1863821917,1180268317,1
2456,1863821917,1183581584,4
2457,1863821917,1184720944,7
2458,1863821917,1184736162,1
2459,1863821917,1185720742,8
2460,1863821917,1187679492,1
2461,1863821917,1190041943,1
2462,1863821917,1190311108,13
2463,1863821917,1192407427,1
2464,1863821917,1192914681,1
2465,1863821917,1194697364,1
2466,1863821917,1195253143,1
2467,1863821917,1196962830,1
2468,1863821917,1203983176,1
2469,1863821917,1207780272,1
2470,1863821917,1207798764,1
2471,1863821917,1209856374,1
2472,1863821917,1211016285,1
2473,1863821917,1214228810,5
2474,1863821917,1214408028,1
2475,1863821917,1217028858,1
2476,1863821917,1218379866,1
2477,1863821917,1222283371,1
2478,1863821917,1223223778,4
2479,1863821917,1225607114,1
2480,1863821917,1229373873,1
2481,1863821917,1235108628,1
2482,1863821917,1235809544,1
2483,1863821917,1236224275,1
2484,1863821917,1238184985,1
2485,1902437368,140345,1
2486,1902437368,203124644,1
2487,1902437368,206803284,1
2488,1902437368,208320189,1
2489,1902437368,268181669,1
2490,1902437368,269520723,2
2491,1902437368,270269552,1
2492,1902437368,562849776,1
2493,1902437368,686085088,2
2494,1902437368,693916744,1
2495,1902437368,713564197,1
2496,1902437368,714063090,1
2497,1902437368,846447706,1
2498,1902437368,864336901,1
2499,1902437368,882619268,1
2500,1902437368,887442074,1
2501,1902437368,888409436,3
2502,1902437368,920327153,1
2503,1902437368,927825685,2
2504,1902437368,937164215,1
2505,1902437368,951780801,1
2506,1902437368,971925716,1
2507,1902437368,991535328,1
2508,1902437368,1017708959,1
2509,1902437368,1048935290,1
2510,1902437368,1084765726,1
2511,1902437368,1089679943,4
2512,1902437368,1095656327,1
2513,1902437368,1106538292,1
2514,1902437368,1113828537,1
2515,1902437368,1125120047,1
2516,1902437368,1129889145,1
2517,1902437368,1144875066,1
2518,1902437368,1146175011,1
2519,1902437368,1177599705,1
2520,1902437368,1183278004,1
2521,1902437368,1184678524,1
2522,1902437368,1191109334,2
2523,1902437368,1205392028,1
2524,1902437368,1213321924,1
2525,1902437368,1237449879,1
2526,1904374083,141367977,5
2527,1904374083,224674844,4
2528,1904374083,224734428,1
2529,1904374083,226767742,1
2530,1904374083,227968044,1
2531,1904374083,227984099,8
2532,1904374083,229552711,1
2533,1904374083,268855028,1
2534,1904374083,282050048,1
2535,1904374083,290876245,1
2536,1904374083,292967889,1
2537,1904374083,305486123,4
2538,1904374083,311686343,1
2539,1904374083,311789094,1
2540,1904374083,321709035,1
2541,1904374083,326225066,1
2542,1904374083,326295345,1
2543,1904374083,330079455,1
2544,1904374083,334208054,4
2545,1904374083,338475335,1
2546,1904374083,349620226,8
2547,1904374083,383735355,1
2548,1904374083,462528285,1
2549,1904374083,463112198,4
2550,1904374083,464301190,4
2551,1904374083,574714427,4
2552,1904374083,649296446,1
2553,1904374083,692885733,4
2554,1904374083,713957244,1
2555,1904374083,719345041,4
2556,1904374083,721306357,1
2557,1904374083,721544554,1
2558,1904374083,807677185,1
2559,1904374083,836978461,1
2560,1904374083,837328392,1
2561,1904374083,839528388,1
2562,1904374083,845000241,4
2563,1904374083,845397115,1
2564,1904374083,846245626,1
2565,1904374083,853740916,4
2566,1904374083,858205829,1
2567,1904374083,859656357,1
2568,1904374083,861809060,1
2569,1904374083,868501407,4
2570,1904374083,880559355,1
2571,1904374083,888835637,2
2572,1904374083,900272291,1
2573,1904374083,919010459,1
2574,1904374083,927816807,1
2575,1904374083,936403977,1
2576,1904374083,939703214,4
2577,1904374083,941568641,1
2578,1904374083,942886264,1
2579,1904374083,943702979,4
2580,1904374083,945979240,1
2581,1904374083,947198595,2
2582,1904374083,966125350,1
2583,1904374083,967100315,1
2584,1904374083,967233394,1
2585,1904374083,988314015,4
2586,1904374083,1009898361,1
2587,1904374083,1017991715,1
2588,1904374083,1019719142,1
2589,1904374083,1025550581,1
2590,1904374083,1027440942,1
2591,1904374083,1040366528,1
2592,1904374083,1077944399,1
2593,1904374083,1079176363,1
2594,1904374083,1089564414,1
2595,1904374083,1089941000,1
2596,1904374083,1090318303,1
2597,1904374083,1095067892,1
2598,1904374083,1096710111,4
2599,1904374083,1111702449,1
2600,1904374083,1114395781,1
2601,1904374083,1121729999,1
2602,1904374083,1123333716,1
2603,1904374083,1133123749,1
2604,1904374083,1143369675,1
2605,1904374083,1145261058,1
2606,1904374083,1148345517,1
2607,1904374083,1156387996,1
2608,1904374083,1159895605,4
2609,1904374083,1162957153,1
2610,1904374083,1163009287,1
2611,1904374083,1163380737,1
2612,1904374083,1166604144,1
2613,1904374083,1171502203,1
2614,1904374083,1172658870,1
2615,1904374083,1173964059,1
2616,1904374083,1177605700,1
2617,1904374083,1182254437,1
2618,1904374083,1190367865,1
2619,1904374083,1192429734,1
2620,1904374083,1194733686,1
2621,1904374083,1197603059,1
2622,1904374083,1197758058,1
2623,1904374083,1199218102,2
2624,1904374083,1200831474,1
2625,1904374083,1207602526,4
2626,1904374083,1210189113,1
2627,1904374083,1213779686,1
2628,1904374083,1215885705,1
2629,1904374083,1219720301,1
2630,1904374083,1222440936,4
2631,1904374083,1223387382,1
2632,1904374083,1224545245,1
2633,1904374083,1228303911,1
2634,1904374083,1234651555,1
2635,1904374083,1235188892,1
2636,1904374083,1245385805,1
2637,1904374083,1256249463,1
2638,1913345091,133932322,1
2639,1913345091,325218565,2
2640,1913345091,464505056,1
2641,1913345091,528430040,1
2642,1913345091,700035425,6
2643,1913345091,717785060,1
2644,1913345091,719092137,1
2645,1913345091,812520239,1
2646,1913345091,846457329,1
2647,1913345091,859064467,1
2648,1913345091,870005959,1
2649,1913345091,876015399,4
2650,1913345091,881339366,1
2651,1913345091,884197325,1
2652,1913345091,902354382,1
2653,1913345091,912519940,1
2654,1913345091,933072691,1
2655,1913345091,947725519,1
2656,1913345091,966750758,2
2657,1913345091,974844080,1
2658,1913345091,976808036,4
2659,1913345091,986653991,4
2660,1913345091,1064927920,1
2661,1913345091,1067492607,1
2662,1913345091,1080616669,1
2663,1913345091,1095374195,1
2664,1913345091,1096041162,1
2665,1913345091,1096229633,1
2666,1913345091,1096315176,1
2667,1913345091,1109020983,1
2668,1913345091,1116813147,1
2669,1913345091,1117009819,1
2670,1913345091,1120467513,1
2671,1913345091,1122621307,2
2672,1913345091,1133121446,1
2673,1913345091,1137266123,1
2674,1913345091,1137465206,1
2675,1913345091,1137556715,1
2676,1913345091,1138156068,4
2677,1913345091,1140473014,1
2678,1913345091,1140711731,1
2679,1913345091,1143977668,1
2680,1913345091,1145587218,1
2681,1913345091,1147686801,1
2682,1913345091,1149984750,1
2683,1913345091,1152353624,1
2684,1913345091,1152928602,1
2685,1913345091,1154064464,4
2686,1913345091,1157757363,1
2687,1913345091,1161487100,4
2688,1913345091,1162297902,4
2689,1913345091,1173474910,1
2690,1913345091,1176981301,1
2691,1913345091,1177441825,1
2692,1913345091,1178606945,1
2693,1913345091,1179406315,1
2694,1913345091,1179945481,2
2695,1913345091,1186435897,2
2696,1913345091,1186773418,1
2697,1913345091,1187973214,1
2698,1913345091,1189324196,1
2699,1913345091,1189533545,1
2700,1913345091,1190583560,1
2701,1913345091,1197411587,1
2702,1913345091,1202850178,1
2703,1913345091,1204430269,1
2704,1913345091,1204573968,1
2705,1913345091,1207609247,1
2706,1913345091,1208274732,1
2707,1913345091,1211736803,1
2708,1913345091,1214451603,1
2709,1913345091,1216869501,6
2710,1913345091,1223454205,1
2711,1913345091,1228021748,1
2712,1913345091,1228401377,1
2713,1913345091,1228555165,2
2714,1913345091,1230761922,9
2715,1913345091,1233934615,1
2716,1913345091,1237846617,1
2717,1913345091,1239413479,2
2718,1914159257,140208200,11
2719,1914159257,213959570,1
2720,1914159257,214508910,1
2721,1914159257,243915038,1
2722,1914159257,265748286,19
2723,1914159257,266413617,9
2724,1914159257,267859315,1
2725,1914159257,268316152,9
2726,1914159257,269814416,1
2727,1914159257,273503581,1
2728,1914159257,276973511,11
2729,1914159257,282303503,1
2730,1914159257,282628081,3
2731,1914159257,317861988,8
