3084955377	M	[30,34]		8	4705.2	7,2
3103783253	F	[35,39]			6681.5	1,4,5,2
3235440798	M	[18,24]		1	3930	9
2562674000	F	[18,24]		9	4268.5	9
2576324843	F	[25,29]		9	3718.8	3
2579806112	F	[18,24]	3		4606.1	9
2613365254	M	[18,24]	3	1	5753.9	9
2684741289	F	[40,44]		10	7353.7	1,8
2734151131	F	[18,24]		2	3424.4	1,6,4
2743585619	M	[18,24]	2	1	4819.4	3,2
2744274083	F	[35,39]			7161.4	1,6,4,2
2853012625	M	[18,24]		10	4637.2	3
3974086622	F	[30,34]				
4117236163	M	[50,54]			9995.3	1,2
4129433662	M	[1,17]			3576.8	1,4
2200542962945	M	[40,44]		9	5119.8	
2200544603427	F	[40,44]			6836.1	1,4,2
2730765294	M	[35,39]			9261.2	3
2765929215	F	[18,24]	2	7	4810.9	7,8,2
2776201949	F	[35,39]		3	7647.7	
2779573272	M	[35,39]		9	6582.9	
2791878232	F	[30,34]			5067.8	1,4
2857078728	F	[25,29]			5105.2	1,4,5
2884701979	F	[30,34]			7817.5	
2931427446	F	[18,24]	3	1	5066	7
2936887763	F	[18,24]			3986.8	1,6,4
3073862989	M	[50,54]			6125.5	1
2561971230	F	[25,29]		8	4152.9	1,4
2586457293	F	[25,29]			4777.6	1,6,5,2
2588141447	F	[30,34]		9	6969.9	1,5,10
2695320352	F	[18,24]		9	4266.1	1,4
2780854854	F	[45,49]			9571.3	
2870101521	F	[45,49]			8668.5	1
120175948	F	[30,34]			6340.2	1,4,8,2
143584713	M	[30,34]		9	10498	1,4,8,5,2
204824305	M	[55,59]		9	8029	1,5,2
248688604	M	[40,44]		2	7607.9	1,6,4,2
324671812	F	[40,44]		7	10790.4	1,4,8,5,2
339972590	F	[30,34]	2	10	7362	1,6,4,8,5
340292961	F	[50,54]		9	7349.5	1,6,4,2
353696419	M	[25,29]	2	2	4368.7	1,6,4,2
405751186	F	[30,34]		7	7834.7	1,6,4
409776300	F	[25,29]	3	10	11168.3	1,6,4,5,2
424233227	F	[25,29]			6701.7	7,8,2
603524022	F	[30,34]		7	7780.2	1,6,4,5,2
691857445	M	[25,29]		10	5603.6	1,5,2
714761737	F	[45,49]			6787.6	1,2
757928466	F	[25,29]	3	9	9549.1	1,6,4,5,2
768280053	F	[25,29]		9	4891.1	1,6,4,5,2
769820715	F	[25,29]	4	2	9094.9	1,4,5
793621376	F	[30,34]		10	6344.7	1,4,5,2
794114135	M	[30,34]		10	8379.8	1,4
845626531	F	[18,24]			3981.5	1,6,4,2
850420975	F	[25,29]	2	7	6742.8	1,6,4,5,2
852605265	M	[30,34]		9	6841.8	1,6,4,5,2
890125436	M	[25,29]		10	6932.1	1,5,2
891071383	F	[30,34]			8166.8	1,6,4,5
924235011	F	[30,34]		9	8313.1	1,2
1036256191	F	[25,29]		9	5394.5	1,6,4,8,5,2
1070807069	F	[30,34]		7	7181.1	1,6,4,2
2611262450	M	[30,34]		10	5346.9	1,2
2668398518	F	[25,29]	3		5966.1	3
2668983550	F	[18,24]		1	4523.1	7
2671099789	F	[25,29]		9	4915.5	1,4,2
2692141829	F	[30,34]		10	5328.9	1,6,4,5,2
2754584897	F	[40,44]		7	7716.4	
2772765792	F	[25,29]		10	4923.8	1
2866591459	F	[45,49]			6927	1
2873956189	F	[18,24]		10	4319.3	3
84244821	F	[30,34]		10	10929.3	1,6,4,2
135413567	F	[30,34]		3	9789.4	1,6,4,5,2
189081247	F	[25,29]		9	6241.5	1,6,4,2,10
195147796	M	[35,39]		9	7949	1,4,5,2
248343087	M	[30,34]		9	5978.4	1,2
250187550	F	[35,39]		8	7760.3	1,6,4,5
272629355	F	[30,34]			6784.7	1,6,4,8,5,2
435322701	M	[35,39]		7	10174.2	1,4,5,2
549927606	F	[25,29]	2	9	11330.4	1,6,4,8,5,2
670154785	F	[40,44]		7	9263.1	1,4,8,5,2
670391486	F	[25,29]		10	5218.2	1,6,4,2
670532473	F	[30,34]		9	8206.2	1,6,4,2
671053538	F	[30,34]		7	6018.3	1,6,4,5,2
671099439	F	[25,29]		5	6180.7	1,4,8,5
683748025	F	[30,34]		7	8875.9	1,6,4,10
2937579313	F	[25,29]		10	4613.6	1,6,2
2941258994	M	[30,34]		9	5340.8	3,5,2
2972099416	F	[25,29]		3	6844.9	1,4
2989848505	M	[18,24]	2		5386	3,2
3002731781	F	[25,29]		2	5068.2	1,4,2
3149858644	F	[45,49]			7624.3	
2312986313	F	[30,34]		5	5226.8	1,4
2378715009	F	[25,29]		2	5201.5	3,10
2406893095	F	[25,29]		10	4998.2	3,6,5,10
2524483197	F	[18,24]	2		3741	7,2
2590134881	F	[18,24]	3	7	4406.4	1,6,2
2593383950	F	[18,24]		4	4293.8	1
2601830858	M	[35,39]		9	6455.5	1,4
2627973292	M	[25,29]			4796.4	3
2642765921	M	[45,49]			7697.1	
2678731623	F	[40,44]			6555.6	1,4
2692553528	F	[35,39]		5	7744.2	1,2
2733504672	F	[18,24]	2	2	4126.1	
764035781	F	[30,34]	2	8	5416.3	1,4,5,2
789253183	F	[35,39]		7	8524.6	1,4,5,2
794996101	F	[35,39]		7	6032.1	1,6,4,2
837768774	M	[30,34]		9	7382.9	1,6,8,5
841826818	F	[30,34]		10	5881.3	1,6,2
1033545085	F	[25,29]		1	4471.9	1,2
1134109136	M	[45,49]		9	8366.6	1,5,2
1621265193	F	[18,24]		7	6453.5	1,2
1714832419	M	[25,29]		1	4824.7	1
1062816538	F	[35,39]		10	8861.4	1,4,8,5,2
1088863329	F	[35,39]			5957.8	1,4,8,5,2
1113244778	F	[35,39]		9	6062.6	1,4,5,2
1114045091	M	[25,29]	3	2	5143.5	1,2
1598841058	F	[30,34]		9	5569.7	1,8,5,2
1647456697	M	[25,29]		5	4944.9	1,6,4,5,2
1781957057	F	[25,29]	3		7742.9	9,2
1850149593	M	[18,24]	3		5293.7	1,4,8,2
1871509321	M	[30,34]		9	7238.1	3,8,5,2
1874209327	F	[30,34]		9	8939.8	1,6,4
1961607377	F	[18,24]		10	4193.2	7,2
1984008618	F	[50,54]		2	8335.2	1,4,5
2009069364	F	[18,24]		10	4169.3	1,6,2
2010748848	F	[25,29]	2	3	4843	1,4,2
2108283373	F	[35,39]		10	7532.1	1,4,5
2238020423	F	[18,24]	3	9	5417.3	7,2
710800532	F	[25,29]	3		7677	9,6
763327162	F	[40,44]			7297	1,2
765864520	F	[40,44]		10	8417.9	1,4,2
792290865	F	[25,29]	2	8	6384.7	7,5,2
1048115245	F	[25,29]		9	5789	1,6,4,5,10
1099803994	F	[35,39]		10	8877.4	1,4,2
1127283714	F	[35,39]		10	6301	1,4
1640417080	F	[30,34]		9	3500.8	1,6,4
1657445181	F	[25,29]		10	5065.9	1,5,2
1731540799	F	[18,24]	4	7	3953.3	1,6,4,2
1814676293	F	[25,29]		9	5779.8	7,2
1859542445	F	[18,24]			4520.2	7
1877769869	F	[25,29]		10	11587.7	1,5,2
1883837560	F	[25,29]		9	5780.2	1,6,4,5,2
3412791100	F	[18,24]	3	1	5126.7	9
3449968321	M	[50,54]			7779.8	1
3533492889	F	[18,24]		10	3782.6	1,6,4
3788849268	F	[18,24]			3912.2	9
1091769087	F	[25,29]		9	7539.5	7,6,5
1613672317	F	[35,39]		5	7799.8	1,4,8,2
1694243886	M	[35,39]		9	8087.4	1,4,8,5,2
1806588627	F	[25,29]	3	10	7268.8	1,6,4
1911256953	F	[30,34]		9	6323.6	1,4,2
2057767586	F	[25,29]	3	1	7645.5	9,6
2112053660	F	[25,29]			3902.5	1,6,4
2204708554	F	[35,39]		10	9265.8	1
2208526672	F	[25,29]	3	9	5903.7	9,2
2218159416	F	[18,24]		10	4842.3	3
3671916308	F	[25,29]			4675.8	3,2
3791674299	F	[1,17]			2547	3
3903419569	M	[55,59]		10	7563.4	1
3916697810	F	[18,24]			3929.7	1,4,2
4079306321	F	[1,17]			2772.9	
3084741344	F	[30,34]		2	5321	1,6,4
3161064726	F	[18,24]		9	3625.3	7,2
3263809565	M	[18,24]		9	2576.2	7
3319377350	F	[18,24]		1	3895.7	9
3344899240	F	[55,59]			8583.2	1,4
3404362359	F	[18,24]	2	10	4344.7	
3555234166	F	[35,39]		9	6477	1,4
3923852391	M	[18,24]		10	4974.9	9
3928457424	M	[50,54]	1	1	6733.9	1
3934849521	M	[25,29]			4872.6	1,4,5,2
4098749811	F	[18,24]	3	1	4177.7	9
4152537199	F	[18,24]	3	1	5028.6	3
4241275946	F	>=60		9	7075.3	1
3884974842	M	[45,49]		10	9806.4	1,4,2
3930635346	F	[35,39]		7	6767.3	1,6,4,5
13808983	F	[40,44]			8407.4	1,6,4,10
20582114	F	[40,44]		9	7805.8	1,4,5
55502010	M	[35,39]		9	7431.1	1,6,4,5,2
58019133	M	[45,49]		9	11046.2	1,8
85203067	F	[30,34]		10	5644.8	1,6,4,5,2
92424506	M	[55,59]		9	9136.6	1,5
142158216	F	[40,44]		3	7595.3	2
268005919	M	[30,34]	3	9	8226.6	1,6,4,8,5,2
280313166	F	[30,34]		2	7397.2	1,6,4,5,2
366899565	M	[45,49]		9	8601.8	1,4,2
386936647	F	[25,29]		10	6145.7	1,4,5,2
413196888	F	[35,39]		10	12769.3	1,6,4,5,2
462587428	F	[18,24]	3	10	6675.4	1,6,4,8,2
488958782	M	[25,29]	4	9	9956.7	1,6,4,5,2,10
603456790	F	[50,54]		9	8830.2	1,2
656021717	F	[40,44]		10	6863.1	1,5,2
699249977	M	[35,39]		9	7058.1	3,8,5,2
712401264	M	[35,39]		9	6575.1	1,6,4,2
726252744	M	[30,34]		10	6211.1	1,6,4,5,2
729010740	F	[30,34]		9		1,6,4
735073454	F	[30,34]		2	7893.2	1,6,4
754927294	M	[25,29]		10	4606.2	1,4,2
797012654	M	[25,29]	2	10	7476.5	7,5,2
825916738	F	[40,44]		9	8997.9	1,4,8,5,2
826746129	F	[18,24]		2	4923.8	1,6,4,2
883543044	F	[35,39]		10	6890.3	1,5,2
1047248271	F	[25,29]	3	8	5618.9	1,6,4,2
4138436734	F	[35,39]			6400.9	1,4,2
4249697025	F	[18,24]			3519.7	3,6
2201416963442	M	[25,29]			4865.5	
2201420848161	F	[35,39]				
1081569634	F	[30,34]		7	6191.3	1,6,4,5,2
1091054483	M	[25,29]	2	9	6417	1,5,2
1131133933	M	[25,29]		7	5416.1	1,6,4,2
1860570361	F	[25,29]		9	5143.4	1,4,2
1984645784	M	[30,34]		10	7996.9	1,4,8,2
2049485865	M	[25,29]		7	4171.4	1,6,4,2
2069887772	F	[40,44]		7	9430.7	1,4,10
2092340658	F	[18,24]			4577.1	1,4
2194377405	M	[35,39]		9	6697.4	1,4,2
13583535	M	[35,39]		7	8160.4	1,4,8,5,2
131430369	F	[30,34]		3	11346.1	1,6,4,5,2
190491208	M	[45,49]		8	8236.7	1,4,5,2,10
198151106	F	[25,29]	2	8	6317.6	1,6,4,2
289199551	F	[30,34]		7	7913.7	1,6,4,5,2
351846887	F	[45,49]		9	11480.1	1,6,4,5
664325189	F	[30,34]		9	6111.8	1,6,4,5,2
688244240	F	[25,29]	3	9	7313.7	1,6,4
3540851756	M	[18,24]			4212.3	9
3841949460	F	[25,29]		10	5524.8	1,4
3813329022	F	[40,44]			8024.8	
3867869574	F	[30,34]		10	4505.8	3
3083605626	F	[25,29]			4864.5	1,6,4,2
3247802215	F	[30,34]		10	7064.7	3
3319965764	F	[35,39]		9	5996.4	1
3359164482	F	[18,24]		2	4767	3
3399538372	M	[35,39]		10	7932.5	1,5,2
3410767353	M	[18,24]		9	4506.1	3
3417887998	F	[18,24]	3	1	4749.2	9
3432224633	F	[18,24]		1	4601.4	1,6,4
3542973478	F	[35,39]			6475.4	3
3482465852	F	[30,34]			5360.1	1,4
3783433621	F	[18,24]		9	4878.1	1,6,4,2
2980225112	F	[50,54]		10	7577.6	1
3035916859	M	[18,24]		7	4051	3,2
3253728820	F	>=60			7030.7	1
3254954989	F	[18,24]		1	4154.5	9
3303720097	F	[55,59]			6781.2	1
3332362957	F	[40,44]			6715.6	
2981847547	M	[18,24]			3167.4	9
2991160367	M	[35,39]			6560.9	1,4
3049909464	M	[30,34]		9	4895.7	7
3081067153	F	[35,39]			6292.6	1,5
3239281052	M	[55,59]		8	7235.6	1,4,5,2
3309016993	F	[18,24]	2	1	4949	7
2934822923	F	[55,59]			6753.1	1,4
2939386233	F	[18,24]	3	1	4847.7	9
2997458166	F	[18,24]	3	1	5288	9
3109850595	F	[50,54]		9	8148.9	1,6,4,5
3209915348	M	[25,29]		9	5973.3	3,8,2
3213977739	F	[18,24]		1	3455.8	9
3354321392	F	[35,39]		2	5358.3	9,8
3372405019	F	[25,29]			5048.5	1,4,5,2
753863997	F	[25,29]		9	6639.7	1,6,4,5
769889242	M	[30,34]		9	5859.6	1,4,5,2
796851691	F	[18,24]	2		4215.6	1,6,4
822903820	F	[30,34]		10	7910.4	1,4,2
851567988	M	[18,24]		3	5261.5	7
929124367	F	[30,34]		10	7544.7	1,6,4,5
930719993	F	[25,29]	3	10	6416.9	1,2
1048077838	F	[25,29]		9	5624.1	1,4,5,2,10
1076667416	F	[45,49]		10	9571.3	1,8,5,2
1086510502	F	[30,34]		10	4747.7	1,6,4
1118051127	F	[18,24]	2	2	5669.4	1,4,2
1634199456	F	[40,44]			8158.4	1,4,5,2
1707069396	F	[30,34]		10	5427	1,6,4,5,10
1850627173	F	[40,44]		7	8542.2	1,8,5,2,10
1950180585	F	[18,24]		7	4092.9	1,8,2
99546	F	[35,39]		9	8367.6	1,4,2
139858489	M	[30,34]		7	10565.4	1,4,5,2
183849975	F	[25,29]	3	9	10431	1,5,2
203428795	F	[35,39]		2	9730.4	1,6,4,5,2
251317972	F	[55,59]		2	8308.7	1,4,2
272367132	F	[30,34]		7	6541.5	1,6,4,2
312262365	M	[30,34]		7	7534.1	1,6,4,8,5,2
350712291	M	[35,39]		10	10607.9	1,4
370488635	F	[25,29]		9	5142.4	7,2
498506390	F	[25,29]	3	9	8428.2	1,6,4,8,5
611534060	F	[40,44]		7	7623.1	1,6,4,8,5,2
687782436	F	[30,34]		8	6634.8	1,4,2
739057528	F	[35,39]		4	7126.6	1,4,2
745799610	M	[30,34]			6773.6	1,6,4,5,2
790261656	F	[45,49]		9	9529.9	1,6
808227902	F	[30,34]		5	6819.5	1,6,4,5,2
809348495	M	[25,29]	3	9	7675.7	1,5
812423298	F	[25,29]		10	5036.5	1
819780066	F	[50,54]		9	9532.1	1,2
820583904	M	[25,29]		9	6456.1	1,6,4,2
852413083	F	[25,29]	3	9	11320.6	1,6,4,2
1020101452	F	[18,24]	3	7	5159.9	1,6,4,2
1048173122	F	[25,29]		9	6749.7	1,6,4
1084012177	F	[25,29]		9	4878.3	1,6,4,2
1102316325	F	[25,29]		9	4937.3	1,4,2
1815796572	M	[35,39]			6546.7	1,4,2
1964865848	F	[35,39]		8	6872.5	7,2
1981603834	F	[30,34]		9	5318.2	1,6,4,8,5,2
2049556420	F	[25,29]	3	10	9703.6	1,6,5,2
2122433727	M	[18,24]	3	1	5469.8	9,2
2213045154	F	[30,34]		9	4449.9	1,6,4,5
2773412633	F	[18,24]	3	1	4651.1	3
2885999677	F	[18,24]	2	1	4780.1	7
2891397754	F	[45,49]		9	8181.4	1
2954646404	F	[40,44]			8914.5	
2981992436	F	[18,24]		9	3639.8	3,2
2251455905	F	[25,29]	3	7	6031.9	7,6
2256264880	F	[35,39]		9	6991.3	1,4,5,2
2270184355	F	[18,24]		10	4880.5	1,6,4
2500043245	F	[18,24]			4836.6	7,4
2523251318	M	[35,39]		10	7825.4	1,5,2
2547475902	M	[18,24]		9	4723.9	7,8,2
2560707186	M	[35,39]		9	6163.5	1,4
2576288464	M	[18,24]			4170.1	
2618876402	F	[30,34]			5941.7	1,4
2635795959	F	>=60			7250.7	1,4
2649822503	F	[18,24]		1	4611.4	7,2
2650923556	M	[18,24]			3751.2	1,6,4,2
2661338115	F	[50,54]		8	8142	1
2665784223	M	[40,44]		9	7900.4	1,2
2680935502	F	[18,24]	2	10	4052.2	1,4
2705358457	F	[18,24]			4452.9	7,2
3828760582	F	[18,24]			3849.5	1,2
3928156404	F	[1,17]		9	2769	9
3964284460	F	[18,24]		10	3907.4	1,6,4
4013530715	F	[18,24]	3	1	4409.7	9
2121681110	F	[18,24]	3		6194.2	3
2122670742	F	[35,39]		9	7385.6	1,4,5,2
2250648842	F	[18,24]	3	7	4445.1	1,8
2256797589	F	[25,29]	3	1	6848	1,6,5,10
2315114302	F	[18,24]		10	5318.7	3,8,2
2353837363	F	[50,54]			8123.5	1,4,5
2498739996	F	[25,29]		10	5909.7	1,6,4,5,2
2530267399	F	[18,24]		10	4558.6	7,2
4251317343	F	[1,17]		2	3074.4	3
14345560	M	[30,34]	4	9	13521.2	7,5,2
45737474	F	[35,39]		9	8350.1	1,4,8,5,2
47403803	F	[30,34]		2	10277.4	1,6,4,5,2
65758359	F	[30,34]		2	5863.1	1,4,2
80361666	F	[30,34]		9	7261.4	1,6,4
82338740	F	[35,39]		9	7977.6	1,4,8,5,2
96437706	F	[45,49]		9	10713.9	1,2
137415076	F	[45,49]		10	9989.3	1,5,2,10
178595409	F	[25,29]		10	3861.4	1,6,4,8,5,2
279895592	F	[40,44]		2	9084	1,6,4
443031227	M	[25,29]	3		6684	3
519909059	F	[30,34]		9	6659.2	1,6,4,5,2
1074491178	F	[25,29]		10	5103	1,6,4
1079660290	M	[25,29]	3		6208.4	1,8,5,2
1083458594	F	[25,29]	3	2	7993.4	1,5,2
1098420938	F	[25,29]		8	5249.6	1,6,4
1106203485	M	[25,29]		9	7282.5	1,4,2
1109799529	M	[25,29]	3	3	7942.4	1,2
1109870739	F	[25,29]	3	2	7847.7	7,2
1591192354	F	[30,34]		2	6183.2	3,2
1601837447	F	[30,34]		9	7470.4	1,4
1745743398	F	[45,49]		10	8457.6	1,4,5
1782278540	M	[25,29]		9	8408.9	1,5
1816832768	F	[25,29]		10	6292.5	1,6,4,5
1829647313	F	[40,44]		2	9177.9	1,6,4,2
1855749985	F	[25,29]		10	3833.8	1,4,5,2
1921758030	F	[25,29]	2		5738.8	7,4
1989060104	F	[18,24]	3	1	5368.8	9
2067549170	F	[25,29]		9	5071.7	1,6,4
5062733216	M	[40,44]		9	9233.7	1,8,5,2
2200807746126	F	[18,24]			4241.3	9
2329055140	F	[45,49]		10	5965.3	1
2440674946	F	[25,29]	3	8	5086.1	9,5
2449042473	F	[18,24]		9	3615.7	1,6,4
2461460667	F	[25,29]		10	4870.4	1,8
2483337561	F	[30,34]		5	5847.2	1,6,4
2486841276	F	[45,49]			6259	1,4
2530542827	M	[18,24]	2	10	4572	1,6,4,8,2
2531897001	F	[25,29]		8	5081.6	1,6,4,5
2545204734	M	[18,24]	2	1	4690.1	9,2
2588046209	F	[18,24]			4979.8	7,8
2609285903	F	[40,44]			6914.1	2
1926236173	F	[18,24]		10	2626.2	3
1948916931	F	[45,49]			7136.8	1,4,8,5,2
1961700079	M	[18,24]	2	1	4617.8	9
2136998194	F	[18,24]	3	1	6258.6	7,2
2239534199	M	[25,29]	3	10	4899.8	1,2
2259943599	F	[35,39]		9	8090	1,4
2306341812	F	[35,39]			9356.6	3,5
2463057059	F	[25,29]			5331.3	3
2480531757	M	[25,29]		9	5744.1	3
719709638	F	[45,49]		1	7554.8	1,5,2
726081629	F	[35,39]		9	10992.7	1,4,5,2
729889083	F	[30,34]		10	4497.5	1,4
796794682	F	[40,44]		2	8188.2	1,6,4,8,5,2
821218526	F	[35,39]		10	6917.4	1,6,4,5,2
883600233	F	[35,39]			8204.4	
910840307	F	[30,34]		10	6677.5	1,6,4,8
1060119905	F	[35,39]			6685.6	1,6,4,2
1115673193	F	[30,34]			5584.7	1,4
1659512383	F	[25,29]		2	4654.9	1,6,4,5,2
1674688042	F	[25,29]		9	5971	1,6,4,2
1685934717	F	[25,29]	3	2	8966.7	3,2
1785481568	M	[30,34]			4628.5	1,6,4,2
1861346107	M	[30,34]		9	6877.4	1,4,5,2
4106139964	M	[18,24]		9	3811.1	9
4106146650	M	[1,17]	1	1	2352	9,6,2
2201209539194	F	[55,59]				
40713117	M	[40,44]		9	10446.2	
58817553	F	[30,34]		9	11676.9	1,6,4,5,2
94568369	F	[30,34]		2	6426	1,6,4,5,2
102172223	M	[30,34]		9	7507.3	1,4,2
112516580	F	[25,29]			5488.6	1,6,4,8,5,2
126367190	F	[30,34]		10	6542.9	1,4,5,2
166182684	M	[30,34]		9	3545.4	1,6,4,2
172912408	F	[30,34]	3		12875.3	1,6,4,8,5,2
194292224	M	[30,34]	3	9	10026	1,6,4,8,5,2
366602798	F	[30,34]		9	7195.3	1,6,4,5,2
383343186	F	[30,34]		9	5891	1,6,4,5,2
501910770	F	[30,34]		5	6814.1	1,4,5,2
523411105	M	[25,29]		9	6422.8	3,8,5
652629734	M	[25,29]	3	9	8796	3,5,2
672079068	F	[30,34]		10	5542.7	1,6,4,2
4149293175	F	[45,49]			7258.6	1
3645573021	F	[1,17]	3	1	4190.3	3
3929427028	F	[18,24]			2893.9	9
4084521743	F	[18,24]		10	4088.9	3,2
4087206513	F	[18,24]	3	1	4330.4	3
1976421707	F	[25,29]		8	4632.8	1,6,4,8,2
2037820129	F	[18,24]	3	1	7430	7
2182536940	F	[35,39]			8223.9	1
2389522515	F	[35,39]			7317.9	1,4,8,2
2394239811	F	[30,34]			6025.4	1,6,4,5
2522869643	F	[45,49]			8420.3	1
2533618133	M	[40,44]		9	7165.3	
3156950724	F	[18,24]	3	1	5340.2	7
3174112248	M	[18,24]		9	3525.7	1,2
3408582793	F	[40,44]			7862.6	1,6,4,5,2
3557844721	F	[18,24]		1	2623	3
3966544879	F	[18,24]	3		4536.2	3
3972892228	M	[30,34]			6961.5	3,2
4003061989	F	[25,29]			3776.4	
3360249962	F	[45,49]		10	7985.2	1,2
3399049021	F	[40,44]			6500.3	1
3531942980	F	[18,24]		9	3888.5	1,4
3582428319	M	[30,34]				
3712995713	F	[18,24]		9	3600.4	9
3790413979	M	[18,24]		1	3614.7	3
55162488	F	[35,39]			8900.6	1,6,4,8,5,2
83681336	F	[35,39]		9	9902.2	1,4,5,2
84522731	F	[40,44]		10	9502.1	1,6,4,2
108449800	M	[30,34]		9	11011.8	1,6,4,2
120918869	F	[30,34]		10	10876.5	1,6,4,5
201768087	F	[30,34]		10	8516.6	1,4,2
282990541	M	[25,29]		10	6755	1,4,8,5,2
351084006	M	[30,34]			5775.8	7,2
382727533	F	[30,34]		10	4800.4	1,6,4,8,5,2
475584952	F	[40,44]		9	8983	1,8,5,2
666588787	F	[25,29]	2	9	5944.5	1,4,2
702296479	F	[25,29]		9	7891.7	1,8,5
703378977	F	[25,29]		2	9096.8	1,6,4,5,2
755792854	F	[30,34]		9	8183.1	1,6,4,8,5,2
756764894	F	[30,34]		10	5633.9	1,6,4,2
861069804	F	[25,29]	3	9	6867.1	1,4,8,5,2
879016631	M	[30,34]		9	7772.7	3,2
2320179018	F	[18,24]		6	4847.3	7
2491259364	F	[18,24]	2	9	5021.9	9
2552813766	F	[50,54]		8	8535.7	1
2581039612	M	[30,34]		9	6467.2	1,2
2633821879	F	[18,24]	2	1	4683.8	1
2646574618	F	[18,24]		7	3543	
2652388062	M	>=60			7715.7	1
2655903315	F	[40,44]		10	8895.1	1,6,4,5,2
3433151838	F	[25,29]			5787.8	1,4,5,2
3488926565	F	[55,59]		2	7586.9	1,2
3492476458	M	[18,24]	3	1	4475.6	1,8,2
3548821401	M	[50,54]			7827.1	1,5
3609167658	F	[50,54]		9	6550	1
2342526257	F	[25,29]		2	5522.6	1,4,2
2436641480	F	[25,29]		7	9093.1	1,6,4
2550594405	F	[25,29]		10	5168.8	1,4,2
2634694689	F	[25,29]			4609.5	3
2655289820	M	[1,17]			2159.4	9
2700247740	F	[40,44]			5845.4	1,6,4,5,2
2730907514	F	[25,29]			4982.2	1,6,4,5
63884358	M	[40,44]		2	9115.5	1,6,4,8,5,2
78624400	F	[45,49]		8	9402.1	1,5,2
91803373	F	[25,29]	2	10	7464.2	1,6,4,8,2
97247244	F	[30,34]	2	8	9419.5	1,4,8,5,2,10
97499088	F	[30,34]	3	9	7510.3	1,6,4,8,5,2
351540536	F	[30,34]		3	7462.8	1,6,4
369963378	M	[35,39]		9	9695.9	1,6,4,8,5,2
418978553	F	[25,29]		7	6169.4	1,5
453106751	M	[30,34]		8	6192.4	1,6,4,5,2
603793086	F	[45,49]			8433.9	1,4,8,2
688683669	F	[25,29]			7088.4	1,6,4,8
730174882	F	[55,59]		9	7067.7	
787094909	F	[30,34]		10	5479.3	1,6,4,2
805897253	F	[30,34]		9	12443.6	1,4,2
811995279	M	[40,44]		9	7857.7	1,6,4,8,5,2
846374788	M	[45,49]		8	5611.9	1,6,4
1035225354	F	[35,39]		9	4891.5	1,6,4,8,5,2
4220423334	F	[35,39]			5825.1	1,4
2201245835253	M	[25,29]				
15019830	F	[40,44]		9	9932.5	1,4,2
44888606	F	[35,39]		2	10486.7	1,6,4,2
51762484	M	[30,34]		9	7257.6	3,5,2
721887353	F	[35,39]		9	8934.3	1,2
737772578	F	[30,34]		9	7147.7	1,6,4
789246297	F	[25,29]	4	9	5870	3
791163046	F	[40,44]		9	8466.4	
791434444	M	[45,49]		10	10001.3	1,5,2
821847692	F	[50,54]			9229.2	1,2
825156830	F	[30,34]		7	6236.4	1,4,5,2
867653024	F	[18,24]	3	1	4943.5	9,8
925878913	F	[25,29]		7	8634.8	1,6,4,5,2
1034319766	M	[25,29]	3	2	12237.2	1,6,8,5,2
1105405517	M	[30,34]		7	7219.8	1,6,4,8,5,2,10
1648650045	F	[25,29]		2	4396.8	1,6,4,5,2
1724992932	F	[25,29]		9	5801.9	1,4,2
1800031731	F	[25,29]	4	8	8710.3	1
1864710071	F	[18,24]	3		6779.4	1,8
1079148026	M	[40,44]		9	7584.1	1,4,5,2
1681797584	M	[40,44]		8	9512.4	8,2
1761020755	M	[25,29]			5496.5	3,2
1874202494	M	[25,29]		9	5870.6	3,2
1930352732	F	[30,34]		10	6709.7	3,6
1943473445	F	[25,29]	3	10	6921.3	7
1998489852	F	[25,29]		10	5726.8	1,4,2
2037704546	F	[35,39]		9	6548.1	1,4
2188258021	F	[30,34]			6090.8	7,2
2194385997	F	[35,39]		9	7828.8	1,4,5
2231363717	F	[18,24]		9	4680.9	7,6,2
16057182	M	[30,34]		9	7169.2	1,6,4,8
40535710	F	[30,34]		9	9446	1,6,4,5,2
111681831	F	[30,34]		9	9115	1,6,4,5,2
127013871	F	[35,39]		9	7785.1	1,4,5,2
189962356	F	[30,34]		3	8028.2	1,4,2
198731082	F	[35,39]			8376.4	1,4,8,5,2
267202186	M	[50,54]		3	12730.9	1,4,5,2
307067105	M	[25,29]	4	9	13004.5	1
318257938	F	[30,34]		9	8512.7	1,6,4,5,2
598467619	M	[25,29]		9	6433.6	1,4,2
721929182	F	[25,29]			2966.9	7
1971634354	F	[30,34]		2	8136.4	1,4,5,2
1989242487	F	[30,34]		8	6512.3	1,6,4,2
2031904187	M	[25,29]	3		7993.4	1,6,4,2
2082894778	F	[35,39]		9	5638.7	1,6,4,2
2130576613	F	[18,24]	3	2	8302.1	1,4
2137845300	F	[18,24]		10	4404.5	1,6,4
2202475911	F	[40,44]		9	7251.4	1,4,5,2
2270989427	F	[25,29]	2	2	5977.4	1,6,4,2
2366624868	M	[18,24]	3	1	5834.4	1,4
2372353728	F	[30,34]		2	7358.3	1,4,5
2448756946	F	[25,29]	2	7	4848.7	3,6
2457355070	F	[18,24]	3	1	5133.2	1,4
2466405746	F	[30,34]			7760.8	1,6,4,5
2529699850	F	[18,24]		9	4495.9	9
2572789693	F	[18,24]	3	1	4655.2	7,6
