848165218	50014812	50014259	20457	55.6
848183252	50022517	50016688	123882429	100
848254445	16	50010850	89939334	79
848288358	50016349	50012508	1748891032	49
848380468	50020485	50013680	543126273	6.6
848410315	50020808	50011738	91846584	23.994999999999997
848652240	50020808	50011738	91846584	18.995
848880752	50025705	50018977	242232183	159
848887619	1625	50006846	3486580	108
848889409	30	3035	113773400	229
848891378	50011699	50023107	20592	159
848937646	50008165	121472003	3945250	259
848980141	33	50003125	0	27.36
849065424	50013886	50018164	8502097	20
849125648	50016349	50012510	315660324	20
849126035	50011972	50005266	590022244	119
849130481	50020485	121466026	526954463	48
849181113	50014812	50012414	118782614	131.82
849188499	50010788	50010815	34655103	398
849299832	25	124506010	239002445	28
849377910	50008090	50005723	20519628	112.8
849389581	50026316	50002256	9391078	131.6
849415131	50010728	50016740	28050	169
849439781	29	50015380	34543084	178
849527415	50020808	50021878	56342417	138
849541167	50008165	121452038	211336260	98
849583956	16	162201	379022649	318
849655784	30	50010402	321814519	559
849693044	50018004	50005118	217656218	24.75
849699729	50008165	50010540	107094928	398
849711410	1625	50012772	4009724	76
849843593	16	50010850	89000572	359
850015621	50018004	50012751	105799	4.2
850031622	50008165	121408006	946588291	126
850236609	50008090	150704	26061730	19.8
850264733	50013886	50015396	107567	299
850305071	50010404	302910	43639456	76
850307472	50013864	50013871	283374092	268
850309242	16	162404	234870640	228
850327512	50002766	50010513	3751374	68
850351531	50008090	150708	114945963	5
850362639	50012029	50012036	32462	359
850395719	33	50003434	0	14.9
850400543	50011740	50012906	3690798	130
850421572	26	50012119	582444556	106
850423675	50022703	350301	30657	2999
850493715	33	121956004	0	136
850498650	50020808	50011738	21596	27.5
850506625	50006843	50012027	4533766	428
850507177	16	50011277	29883	2880
850586722	16	50010850	60256838	399.45
850599807	50008164	50020633	184426021	19960
850643697	26	50011858	296058752	498
850652665	33	331404	0	11.6
850702895	1625	50008882	3465368	159
850742492	124044001	50008351	26683	1950
850748738	50008165	50013618	651252910	145.8
850834871	16	162702	3377597	1608
850845220	122952001	50010419	61971487	31.8
850856515	50011972	50008109	69865474	1700
850890517	50010728	50016742	105617443	268
850912410	16	50000852	108950300	258
850912453	16	1629	190158282	108
850936374	201162107	50016288	267340149	16
850940469	16	50010850	1771516128	228
850952705	50016348	50000565	662660807	32
850956246	16	162201	31840	179
850972772	50014812	50014726	61674855	3
850997079	50008141	50008144	84473	534.5
850998224	50011397	125080003	4166906	1100
851020398	50008165	50013618	235486200	14.9
851024862	50023282	121396029	20068	150
851046027	1625	50008882	1577852611	168
851076360	50013864	50013865	972252856	259.9
851108004	201162107	260212	4536207	55
851116709	30	50000436	12836467	298
851131084	50023282	50023284	3514760	697
851134868	50010728	50013214	66285751	459
851220294	34	3415	0	68
851228130	16	162116	595872813	99
851258667	27	50006049	559436799	158
851364640	50008164	211509	3692191	6150
851405032	1625	50006846	1621744915	56
851423384	50008164	50015457	559418843	15500
851435714	16	50010850	3503729	588
851492596	16	162701	629594819	568
851541337	50020808	50020835	74264657	129
851549376	16	123216004	3716899	268
851590599	50008164	50015242	93020225	875
851602553	50006843	50012032	44613	593.5
851668642	30	50000436	721638405	168
851675141	50002766	50012598	119079	48.8
851678749	30	50011123	135493190	62
851739694	50016349	50003449	3735549	159.8
851801073	50002766	50016429	231878213	25.8
851816528	122852001	50003494	3262640	202
851830531	16	162104	13568778	596
851837688	29	50023336	4253052	78
851840942	50013864	121370028	792356339	0.63
851864810	1625	50008882	129681350	159
851870515	50026800	50026949	928590429	398
851897705	30	50011153	155139872	69
851898483	27	50013334	708986833	216
851920795	50010788	50010798	3304178	89
851958111	16	162104	6383745	499
851975052	30	3035	189330187	698
852022903	124050001	50022288	44915	456
852046738	33	50002834	0	38.8
852052678	16	1623	141712414	48
852057088	16	162201	4256930	1197
852072979	50020808	121408025	365814147	620
852090227	11	110211	7742301	299
852095875	124484008	122680008	184510594	299
852147613	50016349	50012510	52256459	31.6
852159022	122928002	121384010	151688586	32.8
852191909	50008164	50001709	583666541	15960
852235723	16	162205	544774480	168
852273792	50008165	50013618	100129282	39
852284205	50006843	50012033	623082346	33.45
852334227	16	162702	338018728	105
852371549	50018004	121472017	23764632	22.9
852439723	1625	50012772	7057390	258
852451291	25	251707	3472980	19.9
852465804	50022517	50006015	87051637	159
852498206	16	50010850	392268599	798
852511520	50010788	50013794	2298030193	155
852822556	50013864	50013869	278194889	2029
852890391	16	50011277	140330668	2280
852942692	50020808	50020835	99654609	1980
853146296	50007218	125212001	31140	2479
853223108	50011699	50023108	3249277	299
853227465	30	3035	411394623	116
853263181	50006842	122654005	29519	659
853334391	50013886	50013932	75211622	329
853357453	50016348	50004416	101045786	28
853463737	50026316	50016428	74671940	21.4
853486157	50002766	50012998	215696538	69.8
853543739	16	162104	3562123	298
853548631	1625	50008881	118698	178
853613584	50020485	50013659	3466249	0.88
853646411	50022703	50003881	30655	2499
853698591	30	3035	52966851	198
853709903	50018004	124222008	53831610	88
853723897	26	50016722	4206488	60
853724844	50020332	50013553	154010369	34
853731771	50013864	50013878	69808447	29.9
853786135	50008090	50012587	26061730	19.5
853787504	16	50010850	699936512	739
853795458	124050001	50022250	376170643	597
853815075	50025705	50014011	225528163	54
853861272	50010788	50010808	692490041	68
853897049	50008165	50013618	298964677	118
854013175	30	50000436	98097055	198
854041048	50008165	50010540	107380	336
854093364	50011699	50023107	49799291	188
854307136	50002766	50008618	1673661626	29.9
854399466	50011740	50011745	364618549	399
854495550	50016422	50009825	4539085	19.9
854497460	1625	50010394	81035845	100
854607134	50002766	124302002	21553441	90
854611331	122852001	50000583	270802867	78
854635525	50002766	124304001	4503419	199
854665682	16	162201	115401611	1599
854768438	201162107	50012131	242096970	1799
854792609	50022517	50026468	32153	58
855050142	50014812	121380017	49339694	22
855248304	33	50004750	0	22.8
855267754	50468001	124942005	21459	2187.5
855288980	50050359	50009898	6040842	60
855331820	16	50000697	115383	1480
855418345	16	162201	84924609	890
855460313	16	121412004	7242249	399
855516604	16	50010850	4520595	1680
855542045	50012082	50008365	17138616	492
855546766	50008090	150704	153556221	30
855547240	50010728	50017887	48607	16
855602957	16	50010850	78776587	1332
855619410	50008164	50015242	485540866	658
855630989	33	50002836	0	102
855641181	26	50012094	543962162	398
855704156	50018004	121470021	15564699	12
855707302	50016348	50004416	301802694	10.5
855726509	33	50004752	0	27.97
855754780	50013864	121400027	1768801306	25.8
855829745	201162107	50015629	336662630	1895
855836311	126762001	50005000	1205116576	115.7
855844335	50011397	121484030	65101785	2760
855865185	16	162201	1685619011	89
855903152	50014812	50018813	1514646301	58
855923052	50008090	123532001	678706076	1280
856103365	33	50000192	0	13.8
856117537	50011397	121402028	59957	5600
856302194	33	50002833	0	21.8
856306157	16	162703	1482185618	498
856426251	33	50000147	0	26.8
856460161	11	110212	26683	398
856486208	30	50010158	135284	1099
856492080	201162107	50015629	336662630	729
856497456	50013864	50013878	106564124	1.5
856520225	126700003	50019938	105360196	885
856584168	30	50000436	3675876	258
856655084	50008164	50020633	13318008	40112
856667458	50468001	124986002	284654129	489
856723133	28	290901	4531656	7
856725162	122684003	50018746	7585995	158
856742306	27	50020034	3486990	1990
856770337	50012100	50008557	30649	226
856784435	16	50010850	269452077	85
856793881	33	50000084	0	52.35
856814817	1801	121408011	255826571	35
856819381	122852001	50008607	3362430	59
856827855	50013864	50013869	88867800	13468
856829525	122950001	50004407	64202907	8.7
856851213	50013886	50019520	3415787	430
856867011	50006842	121400005	90219073	89
856867954	50011699	50023108	643430980	56
856870078	50022703	50003881	80946	9499
856881051	16	50011277	118783305	399
856898327	50008141	50008144	37223686	3858
856922039	50013886	50014075	3412323	626
856967804	50014812	50012421	1465204867	668
856984597	16	50010850	95971862	599
856990245	50013886	50014075	80630	762
857000165	201162107	50012131	20594	312
857055421	16	50000697	125463317	296
857058670	16	50010850	52267414	1580
857095662	16	50008897	89743094	400
857151393	50020485	50022232	38855038	1.1
857187179	50010788	50010794	155481017	320
857487222	50008165	121452038	3304131	528
857507824	26	50010893	27961	21
857516840	50008163	126054001	694224534	278
857529199	21	50003458	8120056	16.9
857584219	33	50004940	0	35
857585079	1625	50008882	115655023	26
857646724	33	50518011	0	39.7
857657905	50002766	50010535	129850	12.5
857664974	50023717	122350003	827834833	49
857701871	16	50000671	12836467	528
857720013	16	50000671	286540487	69
857732427	50020275	50015272	548484066	40
857743778	16	50010850	722856550	298
857763885	50002766	50010535	13004683	39.9
857802075	50008090	150704	25540947	8.8
857816239	50016349	50006858	8151259	59.8
857848375	50020275	50020317	548484066	110
857856143	30	3035	708616342	799
857997158	1801	121386011	7816958	89
858025608	16	50008904	11848608	3990
858095531	50006843	50012042	97527419	157
858105154	33	50004671	0	66.72999999999999
858110036	33	50514013	0	20.1
858154617	50006843	50012027	44621	419
858166105	126700003	50019938	289984560	176
858288167	50020332	50013556	281920608	79.6
858296506	50010728	50016740	29343290	39
858461374	16	50000671	107153552	178
858612750	1625	50012766	555506217	69.9
858713053	50002766	50012991	493252258	40.45
858726452	50016349	50012510	239530276	27
858767019	50013886	50014075	7255496	649
858810159	33	50004862	0	84
858810868	29	50023143	150987830	58
858835477	33	50002837	0	13.1
858872813	50013864	50013869	107857551	158
858882919	16	162201	8616531	925
858882951	16	121412004	30594002	49
858944957	50008165	50013189	4222667	119
858968343	50013864	50013878	559354812	20
859047786	33	50000150	0	33.8
859112500	26	50018689	1684900349	204
859154423	30	3035	219275687	158
859182689	11	110520	234618719	19.9
859212292	50002766	124292002	49910714	39.9
859216968	50025705	50018994	3320144	79.9
859222670	1625	50006846	107380	88
859225604	50013886	50014076	549020384	34
859287259	16	162205	52267414	756
859315403	50002766	50008616	534782393	50
859336160	2813	50019693	205748869	748
859407126	26	50016722	95326071	5400
859507147	122950001	50018423	107288679	13.2
859530062	26	50012094	32799350	78
859542285	50002766	50008618	111497	42
859550636	28	50005216	10387001	10
859707007	50014812	50009529	87051637	69
859760042	122852001	121380011	5423056	118
859856009	2813	50019618	183034221	596
859915141	30	50000436	84496281	398
860004540	50016422	50050383	151109488	68
860009726	50008165	121452038	3364827	669
860056614	50002766	50008056	12384935	51
860098085	122966004	123266004	788010658	7.2
860143941	201162107	50015864	102511033	168
860188700	50010728	50016763	9729638	27
860197846	50013886	50014077	8294140	58
860227088	50020485	50021185	157886821	10
860257647	29	50015328	305026417	49.6
860371186	50008141	50013003	84917940	199
860418114	50020485	50021466	38212224	36
860433104	50010728	50016714	39635175	5
860449840	122684003	50010616	3528271	398
860457378	26	50644005	118158911	97
860485362	30	50010159	1469856662	199
860559905	50468001	124688012	934968781	10200
860561618	16	1623	115347	278
860586410	50010788	50010817	4048583	19
860592091	50025705	50018977	42282348	149
860599433	122952001	50002259	3858145	238
860631587	16	162104	29483	365
860634239	50010788	50010805	4193888	85.5
860646231	50013864	121406031	112931892	1
860655439	50012082	50003369	31350	5
860665499	26	50644005	69476285	40
860676178	124458005	50008612	539708129	31.9
860680251	50018004	50012649	4081319	50.9
860779024	50022703	50003881	120184535	2999
860803534	122852001	121458013	3604367	28
860892459	50026316	50008916	7606086	46
860916953	50020808	50011738	3341676	19.9
860940333	16	162205	1863363053	169
860956170	50008090	123532001	4005069	38
860962126	50026316	50008911	272554766	88
861062989	50010728	50023561	60575	329
861096825	50013886	50017774	9456979	160
861104775	1625	50012784	226404946	39.9
861195576	201162107	50014577	559438810	900
861200371	50006843	50012027	4535636	1129
861220050	122952001	50002259	55754073	128
861224982	50013886	50019157	51666281	444
861235273	50008164	50015734	609478204	4560
861236598	122852001	50003494	216512053	112
861241101	33	50050324	0	19.2
861285968	50012029	50012043	32462	279
861388904	33	50004727	0	19
861405963	1801	50011993	3328525	400
861414999	50008090	50012587	71689218	108
861415245	50468001	124986002	111719752	2460
861494549	122950001	50003463	57315191	15
861504034	50008090	50012587	20519628	34.8
861535235	122650005	50012341	48816091	369
861557946	50013886	50019609	290668240	20
861579989	122952001	50002263	119845985	1380
861611773	50008164	50015827	121153769	15000
861696731	33	50524007	0	27.25
861701736	33	50004644	0	31.5
861751069	50016348	50025791	610592727	31.9
861773031	124050001	50013353	3222886	2000
861786742	1625	50008882	174960117	79
861817065	25	121414017	30812	39
861835904	50010404	302910	94630501	1529
861907212	50022517	121406022	644446513	218
861925102	21	50001283	380482513	376
861926020	50023717	50023754	26908432	9
861927868	126700003	50019939	109668947	196
861931874	16	162201	722892031	109
861946056	16	50010850	588828155	758
862005172	34	3415	0	169
862037569	26	50019477	543962162	336
862087716	50014812	50015709	21142699	58
862089721	50016422	50050391	8044942	22.9
862104212	16	162201	3813001	498
862105025	50011397	121418032	158441731	2280
862134127	50010728	50017938	4170481	70
862156821	122928002	50002711	3328727	72.5
862193950	50013864	50014239	238780677	109
862244253	33	50512007	0	61.835
862257046	1625	50006846	1817779268	12
862342332	50020579	50021075	21124	599
862367163	50020275	50015135	3536789	680
862373549	16	50013196	10625456	1680
862406207	16	50000671	266932841	88
862443957	50011740	50011744	641100729	69
862445340	50010404	50007003	1424642000	39
862558687	33	50002833	0	58
862574095	50014812	50010218	817890056	4000
862640735	50006843	50012033	42416667	330
862738111	50008164	50015482	100908254	3480
862744715	50006842	122654005	2510251800	490
862768003	122852001	50024799	751222105	92
862788112	50010728	126496001	11188037	458
862796192	16	162201	1863329330	299
862816438	50011740	50011744	715942363	198
862884807	50020275	50012186	216190045	289
862902949	122928002	50025899	3400603	29
862908202	122928002	50023202	1494327086	69
862912038	50006842	50012010	11402470	149
862967913	33	50002837	0	13.780000000000001
863012100	126700003	50019938	4012241	1197
863048091	33	50004877	0	108
863136472	50020808	50021907	599562478	307
863140122	16	50000697	44839199	478
863150195	16	50010850	29511	6699
863154154	122852001	50003494	21013213	58
863159074	122928002	50025922	4539147	65.9
863164902	122952001	50010419	153673361	19.9
863240061	50016349	50000566	149749793	48
863259403	50008164	50015847	6128349	259
863261800	50008164	50001403	126152316	14700
863264617	201162107	50012104	296058752	1316
863282202	30	50011161	113042850	1250
863320334	50006842	50012010	675498386	498
863339306	50020808	50021907	73411202	182
863356232	26	50018690	6394429	47.5
863363602	50016422	50009829	8611395	11.2
863376262	122952001	50002259	6627672	556
863499025	33	50514013	0	42.65
863541051	50011397	121478031	9576033	899
863594181	33	50004872	0	796
863698145	16	162104	726102113	198
863811145	50011740	50011746	104487057	1089
863815199	30	3035	29471	269
863877283	16	50000671	89743094	119
863888909	26	50644005	6394429	110
863924632	50016349	50004436	288630824	7.8
863963262	50008165	121394006	590056744	139
864009716	50011740	50012906	795624991	569
864123080	201162107	50016326	3275211	2200
864151547	16	50010850	1637354283	288
864168410	122950001	50003854	795786500	176
864174638	122684003	50018765	71715166	376
864212029	201162107	50010627	1573890197	76
864236721	16	50008904	113547317	1180
864237957	33	50522004	0	13
864246011	50026316	50003860	872998105	1600
864272603	33	50000147	0	62.7
864291085	16	50011277	887908148	5596
864303811	50013886	50014894	246648733	30
864306369	50018004	121466020	108391368	219
864329247	16	50008897	89743094	400
864382225	201162107	50014533	8586590	388
864395620	33	331404	0	24.2
864426599	50017300	50017506	174158278	60000
864436062	50020485	50006950	31588188	9800
864445362	50016422	50009823	3333564	38
864447493	16	50000671	644332494	198
864456369	16	50008899	111432	978.5
864465249	122952001	50002259	292582960	369
864481580	122852001	50002794	3247799	158
864494640	50006842	50012010	537096760	439
864519220	50008165	50013618	92027967	399
864531243	50002766	124306001	16033524	68
864545683	50008090	150704	213830389	20
864604433	122952001	50006119	109648699	199
864609149	16	162201	68893777	3360
864653314	11	50012320	5004069	85.6
864655838	122852001	121422014	170236287	102
864656245	122852001	50005033	3247799	19.8
864671787	1801	121408011	1445518705	79
864677570	50008165	50006584	789868279	12.45
864677918	16	50008901	83455582	396
864681162	30	50000436	1546074839	169
864837060	30	3035	9577190	999
864863776	33	50498008	0	39.9
864940624	50016422	50025696	6325603	99.8
864962653	50016348	50025806	20670351	39
864970782	50008165	50010537	108257710	61.75
864999107	16	162201	1771574074	128
865007564	50008165	50013618	3424764	219
865029088	33	333111	0	168
865078857	50020808	50020835	76860122	258
865079304	122684003	50010616	138984557	339
865092148	50020808	50001290	1398399517	2576
865181520	16	50010850	86206958	1699
865194801	50020332	50013574	1018862677	330
865302258	126700003	50019938	7777203	356
865307044	50022517	50012361	76483997	238
865328339	50002768	50009106	3514134	36.54
865346444	16	50000852	305158269	588
865476709	16	50000671	1801609411	58
865510583	50011699	50023108	1402284028	249
865626094	50008165	50010548	224336847	198
865642020	30	50010159	85230832	168
865659726	50013864	50013869	35776036	137
865685843	122852001	50006988	26942393	280
865765351	50020808	50011738	91185432	32.45
865794370	201162107	50012864	603808474	346
865833293	50010404	50009032	1055020343	49
865846324	16	162702	1581943834	358
865849712	50007216	290502	1863376317	8.5
865865278	16	1623	314972135	799
866163250	50018004	50012665	15179187	15.71
866258276	122852001	50000584	70672706	130
866261562	50002766	124304001	4503419	165
866285819	16	50000697	729342285	128
866328059	16	50011277	142383906	899
866358203	50020808	50020895	36001959	198
866378183	50016422	50009833	348504249	49
866381250	50010404	302910	119158722	192
866586246	50026316	50012392	861070896	49.699999999999996
866599074	16	162103	136992458	269
866628068	21	50006236	1133690746	169
866650187	33	50000104	0	100
866758110	50006842	50012010	3651106	1590
866836083	16	50000852	1743424844	259
866889347	50006843	50012028	100997	1248.5
866923573	16	50010850	1584646307	1199
866943430	30	3035	725474269	236
866964734	1625	50010394	138109865	55
866971071	50008165	50010548	201098506	128
867016940	50020808	50011738	229124296	28
867068702	35	50018802	143602915	60
867094484	1625	50008882	8234813	18.8
867097668	50008165	121506001	1120028489	368
867107272	50011397	121408039	108189440	198
867203696	50006842	122690003	3381495	1079
867330189	50008165	50006584	653208044	15
867500143	16	162104	574794378	134
867570074	50010728	121410016	11827194	349
867662109	50018004	124222008	28308596	23.4
867729242	50010788	50010815	29512	13
867849716	50008164	50015931	63949758	220
867909209	16	121412004	289524481	269
867927979	50010404	121408007	649590361	66
867952922	50016422	124578015	8837888	33.5
867954563	50018004	121480019	104756173	12
867973178	16	50010850	4537997	498
867980077	16	50010850	234446541	69
868036751	1625	50008881	3757955	78.31
868067247	122928002	50025918	912542093	88
868129725	126700003	50020103	84168157	776
868156694	50010728	50012323	20595	1880
868211982	122650005	50012345	36854998	229
868241367	1625	50008882	1580516518	189
868263568	50023717	50024154	88802956	109.9
868283919	50008164	122842005	3329758	4291
868329775	1625	50012777	28644468	103
868379650	50006843	50012027	90275746	249
868423436	50002766	50012998	376539000	128
868457860	1625	50006846	11195177	78.4
868577738	50006843	50012032	135938953	199
868577987	1625	50012771	29979	599
868606814	122950001	50003854	1442541871	189
868606905	26	50015876	121466	398
868635536	50010404	50007003	286974245	698
868659006	16	50000697	4243871	1787
868719132	50020808	50020854	157938116	856
868766549	122928002	50003460	3321943	18.8
868773343	29	50015682	603666067	50
868773603	16	50000671	158052408	84.45
868796315	50006843	50012027	5099147	368
868804462	26	50016722	102699563	448
868864369	50016422	50009823	6742606	29
868902277	126700003	50019940	3470880	134
868909148	33	331404	0	30.2
868943930	50013864	50013868	75555500	148
868980468	30	50011161	148869018	2110
869012975	50016348	50004416	243874975	999
869085121	29	50015262	155093459	45
869101801	1625	50008881	3638979	199
869139645	35	50018806	148621318	59.6
869189084	50013864	50024815	238780677	139
869234254	26	50010593	40349909	46
869356440	16	50013194	4146697	1799
869375214	50468001	124986002	155201376	1390
869418330	50008164	50015734	91957634	11500
869427259	1625	50012772	80539	219
869441265	50016422	50009823	3237372	25
869585098	50008090	50012587	543162911	10
869711006	50510002	50023096	1839128511	128
869714479	50013864	50013865	1834411743	998
869724609	50010728	50017782	16467278	2080
869759874	50011397	121484030	3992480	4399
869765838	50023717	50024154	286374304	128
869787323	50022517	50014848	562742705	89
869876297	30	50011123	109718	224.1
869904033	16	50008901	72571380	2680
869912996	50008163	50008779	340834603	718
869992571	122852001	50003494	115965088	116
870081094	50013886	50019272	124977126	736
870089309	50020808	50021907	694936169	736
870246211	26	121466037	41512963	39
870266385	50020332	50020455	8960698	460
870275132	50023717	50024154	8290235	22
870288281	16	50000697	1790515106	598
870301826	33	50000147	0	35.07
870393855	50020485	50013431	208762533	9
870407297	50050359	50013193	7391346	29.4
870416420	50006842	122690003	8027939	398
870429868	122950001	50010021	283490410	5
870495452	16	50008899	1398514810	5980
870517791	16	162116	299468327	119
870652478	50012082	350709	118046	77.8
870768415	50011397	121400029	6103044	999
870960334	50020808	50021902	10485756	1200
870962411	16	50010850	99822674	2380
870964046	50002766	50008062	120259665	128
871034246	50023717	50024154	44282	56.33
871164402	126700003	50019940	10246	4887
871176500	16	1623	7509311	138
871225782	50011972	50003318	101032	259
871320465	124458005	50598001	7625358	299
871409295	50023717	50024156	3239583	36.3
871409334	50011740	50012906	29462	319
871411895	126700003	50020104	149033469	736
871431833	50002766	50008616	11714362	23.9
871488266	1625	50008883	100465765	388
871502576	16	50000697	1152986785	128
871525346	50010404	302910	157707687	128
871559002	16	162201	129610656	99
871605167	34	3415	0	128
871651026	30	3035	674740878	158
871656671	16	50000852	1867398033	326
871682704	50016349	50012922	15664837	39.8
871844344	201162107	50018713	140773535	37
872033243	122952001	50006900	4288796	372
872097214	16	162205	1402730655	198
872148231	50011397	121482025	26846034	2775.85
872216694	124242008	120878006	1268444383	476
872260044	122952001	50003757	6751630	368
872260532	50008164	50015482	9802723	1075
872267258	50013864	121370028	2516531196	17.6
872354826	50013864	50013865	14507186	96
872388109	29	121414043	783640028	3.5
872392325	50020332	50021756	29094915	4.2
872394468	26	50642006	32799350	40
872508175	33	50522009	0	40.650000000000006
872572156	16	123216004	48394933	399
872879081	16	162116	694872925	238
872921165	50013864	50014239	1858518157	75
872929816	16	50010850	1599373274	419
873205828	122852001	50002794	107380	78
873226168	16	50010850	8409504	7500
873243495	16	162702	1665292352	318
873309670	16	162116	1488919428	162
873335616	26	50472005	269600489	1316
873369560	26	50012090	291446138	278
873439971	16	50010850	16541353	2860
873539074	16	162104	653670534	2980
873552030	28	50010368	122453282	1290
873667246	30	50011167	48572509	718
873685296	50010404	50010410	653910147	58
873856414	50018004	121480019	105666	1.8
873924023	16	162205	53616973	458
873942691	16	50000852	698902411	278
874013430	28	2908	109850973	1198
874016233	124458005	50598001	111365	14.5
874019156	50013864	50013878	140961865	26.8
874152852	50008165	50010537	119622290	169
874162353	50008165	121394006	1517470884	39
874224173	1625	50008885	96839162	99
874230468	50023717	50024154	44282	16.35
874244481	16	50000697	881402394	396
874252835	50012082	50012960	16929523	280
874261204	50006843	50012028	44606	549
874388576	50011740	50011743	4199968	1388
874474728	25	50012406	95122423	236
874533410	50006843	50012027	106899244	331.6
874543165	50006843	50012027	5099147	598
874642209	50023717	50024154	88802956	79
874654233	122650005	50012346	119823	650
874873514	16	162116	40068982	899
874902086	33	50002833	0	34.8
874922427	33	50004892	0	316.4
874943129	26	50012089	681670514	1280
875009881	50006843	50012028	121391463	298
875093488	124484008	122676006	891306667	148
875123510	50008165	50006993	114487367	37
875141739	50011699	50022892	1838622911	368
875157037	50013864	50013876	141835191	598
875171943	50008090	50012587	3505961	36
875197820	50020857	122218014	128649822	298
875237815	16	50008900	121395800	88
875403090	50008164	50019997	91260221	3960
875476099	26	124040001	123825	4080
875481641	50023717	122330002	102678465	15.1
875523736	126700003	50020103	582632324	598
875581052	28	50009247	3960551	50
875685674	50013864	50014239	113994718	15.98
875698168	122950001	50003463	12702030	10
875744921	50020485	50013659	49428891	0.45
875831082	50011699	50023107	20592	229
875853280	50008165	124230010	45448	598
875855703	16	162104	4099493	1290
875972390	50050359	50016818	110419	39.9
875999242	122852001	50000583	31263985	106
876005714	50018004	50012731	129137154	11.6
876005997	50013864	50013869	123418343	652
876032678	29	50015262	26897	96
876063842	16	50013194	4057780	949
876079119	26	50012868	540200460	498
876080532	50023717	50024155	3708442	9.9
876085521	1625	50008882	25305429	73
876153246	26	50018715	122832551	62
876169379	124458005	124648001	697852887	88
876176486	30	50011123	84162179	216
876184060	50008165	50010520	850366452	298
876185652	16	50008901	48094341	698
876286234	30	50000557	614046434	168
876527419	50008090	150704	664908021	56
876529976	33	50002834	0	26.8
876598902	50011699	50011739	20579	549
876620322	126700003	50019938	6888676	448
876654328	33	50003604	0	28.88
876662099	50002766	50013066	1874395107	98
876703963	50013886	50014075	111710461	336
876726826	33	331402	0	23.3
876741922	50008165	121466005	630354474	10
876750174	126700003	50019940	298266320	500
876786882	16	162702	724078170	176
876813948	122928002	50025922	846164835	48
876845994	50468001	124942005	222028155	1980
876858612	50510002	50014493	4150887	1399
876879878	26	50012094	151867596	399
876907538	50020485	121466026	110540397	5
876910058	1625	50012778	1399993526	138
876924879	50013864	50013878	1602285275	38
876926748	50023717	125026018	64180789	3430
876940877	30	50011123	222533077	299
876995441	122966004	123300004	73314993	11
877054541	201162107	124172014	3274010	55
877077774	50010404	302910	34676180	128
877140189	50050359	124230012	675900607	52.8
877299663	50008165	50010537	3460628	57
877307044	26	50012891	597480075	156
877359540	16	162104	1874522092	599
877372092	50007216	121478034	1541592839	10
877375929	50012082	50013046	772670808	5280
877405491	16	121412004	3719737	99
877499818	50008090	150704	30111	389
877541630	50013864	50013865	140961865	59.9
877577100	122950001	50005251	559396802	3.8
877652873	1625	50012777	29984	368
877672748	50008164	50015671	15664837	19.9
877707844	50023722	50023753	10903066	50
877752272	50024099	50018820	284582771	3.6
877794456	25	50008857	76045629	80
877850963	26	50644005	120145	476
877871932	50014812	50012546	33467	198
877882453	21	50018429	86179595	178
877924841	124484008	203301	447696179	458
877954687	50011740	50011744	612292970	166
878045722	50008164	50022470	261968071	4280
878050906	1625	50008882	29519	198
878060915	16	50008898	145930111	198
878098358	16	50010850	591072973	2298
878112518	122852001	213002	79869849	82
878186251	50020808	50011738	18273710	68.8
878188676	30	3035	2793880064	598
878320150	16	50010850	8606902	2099
878322876	50008164	211507	134440024	198
878372220	50013886	50014087	930440218	56
878620718	50006842	122690003	44354833	2688
878642157	50016422	50025696	6325603	35
878705056	50012164	50012165	8191715	89
878833675	50002768	50009106	49339911	163
878875946	30	50000557	1093528821	1990
878953070	126700003	50020103	34030512	7980
879005012	1625	50008883	18179133	230
879091695	50008165	50010548	230360581	145
879119767	30	50011159	131992289	1299
879132314	50023722	50023753	1039716860	99.8
879173768	50011740	50012906	3276787	1209
879189851	50010788	121388008	3349740	126.5
879207117	50011397	121448028	7513722	10170
879245827	50014812	121450007	845258673	137.5
879299693	50008163	50008779	115270	318
879323620	50020579	350615	149592474	110
879444145	50008165	50013618	135418271	198
879457188	50008090	50012587	47749981	21.6
879533637	16	121412004	207308877	689
879578785	50026800	122312004	101317083	598
879709182	25	50006076	1945648085	2198
879855309	16	162205	6224990	899
879862242	27	50024948	137515375	320
879865106	50016422	50009838	48339140	68
879974779	122852001	213002	80881	399
879976779	50011740	50012906	47899036	198
880011068	29	50023067	3710411	60
880094689	201162107	50024001	131182461	276
880136738	50018004	50012682	15564699	7.5
880251037	33	50004862	0	19
880351117	124484008	50018842	3601398	199
880473472	50008141	50008144	4537400	98
880491414	50014812	50018813	130740249	28.41
880531034	30	50011167	1410256996	3999
880574180	50020808	50011738	86591291	300
880825348	33	50002837	0	29.8
880830514	50013864	50013869	29589505	598
880858645	50013886	50014785	3230964	1480
880953057	16	50008897	9882028	269
881042703	50008165	50006993	9050643	58
881091766	29	50023144	8629004	16.13
881175775	26	50018690	174758876	35
881198076	50013864	50013870	1037696225	618
881202248	16	50000671	539258005	89
881228166	50020332	50013426	358234132	35.5
881278089	16	1623	140878101	218
881378318	122928002	50005058	1431829248	22.8
881381715	50012100	50018327	17895916	868.5
881612338	16	162701	102430223	960
881613851	50008164	50001382	157567067	3388
881621206	50007216	121454038	17783011	15
881634400	50020808	50021884	1018634247	11.8
881660323	50011397	121418032	98139804	520
